availability_assumption,availability_basis,feature_available_through,feature_version,horizon_hours,input_manifest_sha256,lineage_id,location_id,origin,origin_local_date,origin_local_hour,origin_local_weekday,pm25_lag_12h,pm25_lag_1h,pm25_lag_24h,pm25_lag_3h,pm25_lag_48h,pm25_lag_6h,pm25_lag_72h,pm25_last_age_hours,pm25_last_available,pm25_trailing_count_12h,pm25_trailing_count_24h,pm25_trailing_count_3h,pm25_trailing_count_6h,pm25_trailing_mean_12h,pm25_trailing_mean_24h,pm25_trailing_mean_3h,pm25_trailing_mean_6h,pm25_trailing_std_24h,pm_asof_rows,pm_available_through,pm_full_lag_coverage,pm_history_reason,purge_reason,purged,sensor_id,split,target_available,target_end,target_local_date,target_local_hour,target_local_weekday,target_missing_reason,target_observation_id,target_quality,target_revision,target_start,weather_forecast_apparent_temperature,weather_forecast_cloud_cover,weather_forecast_missing_count,weather_forecast_precipitation,weather_forecast_reason,weather_forecast_relative_humidity_2m,weather_forecast_run_provenance,weather_forecast_shortwave_radiation,weather_forecast_snapshot_id,weather_forecast_surface_pressure,weather_forecast_temperature_2m,weather_forecast_wind_direction_cos,weather_forecast_wind_direction_sin,weather_forecast_wind_speed_10m
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T01:00:00+00:00|6,oceanpark,2026-07-17T01:00:00+00:00,2026-07-17,8,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T07:00:00+00:00,2026-07-17,14,4,ok,3092,accepted,1,2026-07-17T06:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T01:00:00+00:00|24,oceanpark,2026-07-17T01:00:00+00:00,2026-07-17,8,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T01:00:00+00:00,2026-07-18,8,5,ok,3110,accepted,1,2026-07-18T00:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T02:00:00+00:00|6,cmt8,2026-07-17T02:00:00+00:00,2026-07-17,9,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T08:00:00+00:00,2026-07-17,15,4,ok,1132,accepted,1,2026-07-17T07:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T02:00:00+00:00|24,cmt8,2026-07-17T02:00:00+00:00,2026-07-17,9,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T02:00:00+00:00,2026-07-18,9,5,ok,1150,accepted,1,2026-07-18T01:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T02:00:00+00:00|6,oceanpark,2026-07-17T02:00:00+00:00,2026-07-17,9,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T08:00:00+00:00,2026-07-17,15,4,ok,3093,accepted,1,2026-07-17T07:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T02:00:00+00:00|24,oceanpark,2026-07-17T02:00:00+00:00,2026-07-17,9,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T02:00:00+00:00,2026-07-18,9,5,ok,3111,accepted,1,2026-07-18T01:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T03:00:00+00:00|6,cmt8,2026-07-17T03:00:00+00:00,2026-07-17,10,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T09:00:00+00:00,2026-07-17,16,4,ok,1133,accepted,1,2026-07-17T08:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T03:00:00+00:00|24,cmt8,2026-07-17T03:00:00+00:00,2026-07-17,10,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T03:00:00+00:00,2026-07-18,10,5,ok,1151,accepted,1,2026-07-18T02:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T03:00:00+00:00|6,oceanpark,2026-07-17T03:00:00+00:00,2026-07-17,10,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T09:00:00+00:00,2026-07-17,16,4,ok,3094,accepted,1,2026-07-17T08:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T03:00:00+00:00|24,oceanpark,2026-07-17T03:00:00+00:00,2026-07-17,10,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T03:00:00+00:00,2026-07-18,10,5,ok,3112,accepted,1,2026-07-18T02:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T04:00:00+00:00|6,cmt8,2026-07-17T04:00:00+00:00,2026-07-17,11,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T10:00:00+00:00,2026-07-17,17,4,ok,1134,accepted,1,2026-07-17T09:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T04:00:00+00:00|24,cmt8,2026-07-17T04:00:00+00:00,2026-07-17,11,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T04:00:00+00:00,2026-07-18,11,5,ok,1152,accepted,1,2026-07-18T03:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T04:00:00+00:00|6,oceanpark,2026-07-17T04:00:00+00:00,2026-07-17,11,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T10:00:00+00:00,2026-07-17,17,4,ok,3095,accepted,1,2026-07-17T09:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T04:00:00+00:00|24,oceanpark,2026-07-17T04:00:00+00:00,2026-07-17,11,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T04:00:00+00:00,2026-07-18,11,5,ok,3113,accepted,1,2026-07-18T03:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T05:00:00+00:00|6,cmt8,2026-07-17T05:00:00+00:00,2026-07-17,12,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T11:00:00+00:00,2026-07-17,18,4,ok,1135,accepted,1,2026-07-17T10:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T05:00:00+00:00|24,cmt8,2026-07-17T05:00:00+00:00,2026-07-17,12,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T05:00:00+00:00,2026-07-18,12,5,ok,1153,accepted,1,2026-07-18T04:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T05:00:00+00:00|6,oceanpark,2026-07-17T05:00:00+00:00,2026-07-17,12,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T11:00:00+00:00,2026-07-17,18,4,ok,3096,accepted,1,2026-07-17T10:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T05:00:00+00:00|24,oceanpark,2026-07-17T05:00:00+00:00,2026-07-17,12,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T05:00:00+00:00,2026-07-18,12,5,ok,3114,accepted,1,2026-07-18T04:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T06:00:00+00:00|6,cmt8,2026-07-17T06:00:00+00:00,2026-07-17,13,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T12:00:00+00:00,2026-07-17,19,4,ok,1136,accepted,1,2026-07-17T11:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T06:00:00+00:00|24,cmt8,2026-07-17T06:00:00+00:00,2026-07-17,13,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T06:00:00+00:00,2026-07-18,13,5,ok,1154,accepted,1,2026-07-18T05:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T06:00:00+00:00|6,oceanpark,2026-07-17T06:00:00+00:00,2026-07-17,13,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T12:00:00+00:00,2026-07-17,19,4,ok,3097,accepted,1,2026-07-17T11:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T06:00:00+00:00|24,oceanpark,2026-07-17T06:00:00+00:00,2026-07-17,13,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T06:00:00+00:00,2026-07-18,13,5,ok,3115,accepted,1,2026-07-18T05:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T07:00:00+00:00|6,cmt8,2026-07-17T07:00:00+00:00,2026-07-17,14,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T13:00:00+00:00,2026-07-17,20,4,ok,1137,accepted,1,2026-07-17T12:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T07:00:00+00:00|24,cmt8,2026-07-17T07:00:00+00:00,2026-07-17,14,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T07:00:00+00:00,2026-07-18,14,5,ok,1155,accepted,1,2026-07-18T06:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T07:00:00+00:00|6,oceanpark,2026-07-17T07:00:00+00:00,2026-07-17,14,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T13:00:00+00:00,2026-07-17,20,4,ok,3098,accepted,1,2026-07-17T12:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T07:00:00+00:00|24,oceanpark,2026-07-17T07:00:00+00:00,2026-07-17,14,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T07:00:00+00:00,2026-07-18,14,5,ok,3116,accepted,1,2026-07-18T06:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T08:00:00+00:00|6,cmt8,2026-07-17T08:00:00+00:00,2026-07-17,15,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T14:00:00+00:00,2026-07-17,21,4,ok,1138,accepted,1,2026-07-17T13:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T08:00:00+00:00|24,cmt8,2026-07-17T08:00:00+00:00,2026-07-17,15,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T08:00:00+00:00,2026-07-18,15,5,ok,1156,accepted,1,2026-07-18T07:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T08:00:00+00:00|6,oceanpark,2026-07-17T08:00:00+00:00,2026-07-17,15,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T14:00:00+00:00,2026-07-17,21,4,ok,3099,accepted,1,2026-07-17T13:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T08:00:00+00:00|24,oceanpark,2026-07-17T08:00:00+00:00,2026-07-17,15,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T08:00:00+00:00,2026-07-18,15,5,ok,3117,accepted,1,2026-07-18T07:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T09:00:00+00:00|6,cmt8,2026-07-17T09:00:00+00:00,2026-07-17,16,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T15:00:00+00:00,2026-07-17,22,4,ok,1139,accepted,1,2026-07-17T14:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T09:00:00+00:00|24,cmt8,2026-07-17T09:00:00+00:00,2026-07-17,16,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T09:00:00+00:00,2026-07-18,16,5,ok,1157,accepted,1,2026-07-18T08:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T09:00:00+00:00|6,oceanpark,2026-07-17T09:00:00+00:00,2026-07-17,16,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T15:00:00+00:00,2026-07-17,22,4,ok,3100,accepted,1,2026-07-17T14:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T09:00:00+00:00|24,oceanpark,2026-07-17T09:00:00+00:00,2026-07-17,16,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T09:00:00+00:00,2026-07-18,16,5,ok,3118,accepted,1,2026-07-18T08:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T10:00:00+00:00|6,cmt8,2026-07-17T10:00:00+00:00,2026-07-17,17,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T16:00:00+00:00,2026-07-17,23,4,ok,1140,accepted,1,2026-07-17T15:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T10:00:00+00:00|24,cmt8,2026-07-17T10:00:00+00:00,2026-07-17,17,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T10:00:00+00:00,2026-07-18,17,5,ok,1158,accepted,1,2026-07-18T09:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T10:00:00+00:00|6,oceanpark,2026-07-17T10:00:00+00:00,2026-07-17,17,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T16:00:00+00:00,2026-07-17,23,4,ok,3101,accepted,1,2026-07-17T15:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T10:00:00+00:00|24,oceanpark,2026-07-17T10:00:00+00:00,2026-07-17,17,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T10:00:00+00:00,2026-07-18,17,5,ok,3119,accepted,1,2026-07-18T09:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T11:00:00+00:00|6,cmt8,2026-07-17T11:00:00+00:00,2026-07-17,18,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T17:00:00+00:00,2026-07-18,0,5,ok,1141,accepted,1,2026-07-17T16:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T11:00:00+00:00|24,cmt8,2026-07-17T11:00:00+00:00,2026-07-17,18,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T11:00:00+00:00,2026-07-18,18,5,ok,1159,accepted,1,2026-07-18T10:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T11:00:00+00:00|6,oceanpark,2026-07-17T11:00:00+00:00,2026-07-17,18,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T17:00:00+00:00,2026-07-18,0,5,ok,3102,accepted,1,2026-07-17T16:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T11:00:00+00:00|24,oceanpark,2026-07-17T11:00:00+00:00,2026-07-17,18,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-18T11:00:00+00:00,2026-07-18,18,5,ok,3120,accepted,1,2026-07-18T10:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T12:00:00+00:00|6,cmt8,2026-07-17T12:00:00+00:00,2026-07-17,19,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-17T18:00:00+00:00,2026-07-18,1,5,ok,1142,accepted,1,2026-07-17T17:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-07-17T12:00:00+00:00|24,cmt8,2026-07-17T12:00:00+00:00,2026-07-17,19,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,train,True,2026-07-18T12:00:00+00:00,2026-07-18,19,5,ok,1160,accepted,1,2026-07-18T11:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-07-17T12:00:00+00:00|6,oceanpark,2026-07-17T12:00:00+00:00,2026-07-17,19,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,train,True,2026-07-17T18:00:00+00:00,2026-07-18,1,5,ok,3103,accepted,1,2026-07-17T17:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
