local_date,location_id,quality,snapshot_id,source_value,valid_at,value,value_id
2026-08-23,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,22.5,2026-08-23T13:00:00+00:00,22.5,66998
2026-08-23,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,20.8,2026-08-23T14:00:00+00:00,20.8,66999
2026-08-23,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,19.9,2026-08-23T15:00:00+00:00,19.9,67000
2026-08-23,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,19.2,2026-08-23T16:00:00+00:00,19.2,67001
2026-08-24,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,17.9,2026-08-23T17:00:00+00:00,17.9,67002
2026-08-24,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,17.4,2026-08-23T18:00:00+00:00,17.4,67003
2026-08-24,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,17.1,2026-08-23T19:00:00+00:00,17.1,67004
2026-08-24,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,16.7,2026-08-23T20:00:00+00:00,16.7,67005
2026-08-24,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,16.4,2026-08-23T21:00:00+00:00,16.4,67006
2026-08-24,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,16.7,2026-08-23T22:00:00+00:00,16.7,67007
2026-08-24,hcmc,accepted,5a4f0c6e-42e8-4001-85dc-80200b31c560,17.8,2026-08-23T23:00:00+00:00,17.8,67008
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.4,2026-08-24T00:00:00+00:00,15.4,68017
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.0,2026-08-24T01:00:00+00:00,16.0,68018
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.2,2026-08-24T02:00:00+00:00,17.2,68019
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.7,2026-08-24T03:00:00+00:00,17.7,68020
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.1,2026-08-24T04:00:00+00:00,17.1,68021
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.9,2026-08-24T05:00:00+00:00,15.9,68022
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,14.9,2026-08-24T06:00:00+00:00,14.9,68023
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,14.8,2026-08-24T07:00:00+00:00,14.8,68024
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.8,2026-08-24T08:00:00+00:00,16.8,68025
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.9,2026-08-24T09:00:00+00:00,17.9,68026
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.4,2026-08-24T10:00:00+00:00,19.4,68027
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.1,2026-08-24T11:00:00+00:00,19.1,68028
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,20.4,2026-08-24T12:00:00+00:00,20.4,68029
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.8,2026-08-24T13:00:00+00:00,16.8,68030
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.1,2026-08-24T14:00:00+00:00,15.1,68031
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,14.7,2026-08-24T15:00:00+00:00,14.7,68032
2026-08-24,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,12.5,2026-08-24T16:00:00+00:00,12.5,68033
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,10.4,2026-08-24T17:00:00+00:00,10.4,68034
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,9.2,2026-08-24T18:00:00+00:00,9.2,68035
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,8.6,2026-08-24T19:00:00+00:00,8.6,68036
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,8.5,2026-08-24T20:00:00+00:00,8.5,68037
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,9.0,2026-08-24T21:00:00+00:00,9.0,68038
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,10.1,2026-08-24T22:00:00+00:00,10.1,68039
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,12.2,2026-08-24T23:00:00+00:00,12.2,68040
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,10.8,2026-08-25T00:00:00+00:00,10.8,68041
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,12.3,2026-08-25T01:00:00+00:00,12.3,68042
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,13.8,2026-08-25T02:00:00+00:00,13.8,68043
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.4,2026-08-25T03:00:00+00:00,15.4,68044
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.3,2026-08-25T04:00:00+00:00,16.3,68045
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.1,2026-08-25T05:00:00+00:00,16.1,68046
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.0,2026-08-25T06:00:00+00:00,15.0,68047
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.9,2026-08-25T07:00:00+00:00,16.9,68048
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.6,2026-08-25T08:00:00+00:00,17.6,68049
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.3,2026-08-25T09:00:00+00:00,19.3,68050
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.2,2026-08-25T10:00:00+00:00,19.2,68051
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,20.7,2026-08-25T11:00:00+00:00,20.7,68052
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.5,2026-08-25T12:00:00+00:00,21.5,68053
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.0,2026-08-25T13:00:00+00:00,21.0,68054
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.9,2026-08-25T14:00:00+00:00,19.9,68055
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.3,2026-08-25T15:00:00+00:00,19.3,68056
2026-08-25,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,18.7,2026-08-25T16:00:00+00:00,18.7,68057
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.3,2026-08-25T17:00:00+00:00,17.3,68058
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.5,2026-08-25T18:00:00+00:00,16.5,68059
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.1,2026-08-25T19:00:00+00:00,15.1,68060
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.0,2026-08-25T20:00:00+00:00,15.0,68061
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.5,2026-08-25T21:00:00+00:00,15.5,68062
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.3,2026-08-25T22:00:00+00:00,16.3,68063
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.6,2026-08-25T23:00:00+00:00,17.6,68064
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.5,2026-08-26T00:00:00+00:00,15.5,68065
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.3,2026-08-26T01:00:00+00:00,15.3,68066
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.3,2026-08-26T02:00:00+00:00,16.3,68067
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.7,2026-08-26T03:00:00+00:00,17.7,68068
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,18.0,2026-08-26T04:00:00+00:00,18.0,68069
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,18.0,2026-08-26T05:00:00+00:00,18.0,68070
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,18.9,2026-08-26T06:00:00+00:00,18.9,68071
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.8,2026-08-26T07:00:00+00:00,19.8,68072
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.3,2026-08-26T08:00:00+00:00,17.3,68073
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.7,2026-08-26T09:00:00+00:00,15.7,68074
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.1,2026-08-26T10:00:00+00:00,16.1,68075
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.0,2026-08-26T11:00:00+00:00,17.0,68076
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,23.9,2026-08-26T12:00:00+00:00,23.9,68077
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,22.5,2026-08-26T13:00:00+00:00,22.5,68078
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,22.0,2026-08-26T14:00:00+00:00,22.0,68079
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,22.2,2026-08-26T15:00:00+00:00,22.2,68080
2026-08-26,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,22.1,2026-08-26T16:00:00+00:00,22.1,68081
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.1,2026-08-26T17:00:00+00:00,21.1,68082
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,20.1,2026-08-26T18:00:00+00:00,20.1,68083
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.8,2026-08-26T19:00:00+00:00,19.8,68084
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,20.3,2026-08-26T20:00:00+00:00,20.3,68085
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.1,2026-08-26T21:00:00+00:00,21.1,68086
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.8,2026-08-26T22:00:00+00:00,21.8,68087
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,23.9,2026-08-26T23:00:00+00:00,23.9,68088
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.2,2026-08-27T00:00:00+00:00,16.2,68089
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.4,2026-08-27T01:00:00+00:00,16.4,68090
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.0,2026-08-27T02:00:00+00:00,16.0,68091
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.3,2026-08-27T03:00:00+00:00,17.3,68092
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.6,2026-08-27T04:00:00+00:00,17.6,68093
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.3,2026-08-27T05:00:00+00:00,16.3,68094
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,14.6,2026-08-27T06:00:00+00:00,14.6,68095
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.5,2026-08-27T07:00:00+00:00,15.5,68096
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.2,2026-08-27T08:00:00+00:00,16.2,68097
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.1,2026-08-27T09:00:00+00:00,16.1,68098
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.8,2026-08-27T10:00:00+00:00,19.8,68099
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,25.4,2026-08-27T11:00:00+00:00,25.4,68100
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,31.3,2026-08-27T12:00:00+00:00,31.3,68101
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,30.6,2026-08-27T13:00:00+00:00,30.6,68102
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,26.9,2026-08-27T14:00:00+00:00,26.9,68103
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,24.9,2026-08-27T15:00:00+00:00,24.9,68104
2026-08-27,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,22.8,2026-08-27T16:00:00+00:00,22.8,68105
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,18.9,2026-08-27T17:00:00+00:00,18.9,68106
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.5,2026-08-27T18:00:00+00:00,16.5,68107
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.3,2026-08-27T19:00:00+00:00,15.3,68108
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.0,2026-08-27T20:00:00+00:00,15.0,68109
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.1,2026-08-27T21:00:00+00:00,15.1,68110
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.4,2026-08-27T22:00:00+00:00,15.4,68111
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.8,2026-08-27T23:00:00+00:00,16.8,68112
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,11.4,2026-08-28T00:00:00+00:00,11.4,68113
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,12.7,2026-08-28T01:00:00+00:00,12.7,68114
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.6,2026-08-28T02:00:00+00:00,17.6,68115
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,22.4,2026-08-28T03:00:00+00:00,22.4,68116
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,24.1,2026-08-28T04:00:00+00:00,24.1,68117
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,25.2,2026-08-28T05:00:00+00:00,25.2,68118
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,30.4,2026-08-28T06:00:00+00:00,30.4,68119
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,27.4,2026-08-28T07:00:00+00:00,27.4,68120
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,23.0,2026-08-28T08:00:00+00:00,23.0,68121
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.0,2026-08-28T09:00:00+00:00,19.0,68122
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,24.4,2026-08-28T10:00:00+00:00,24.4,68123
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,27.4,2026-08-28T11:00:00+00:00,27.4,68124
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.3,2026-08-28T12:00:00+00:00,19.3,68125
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.6,2026-08-28T13:00:00+00:00,19.6,68126
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,20.6,2026-08-28T14:00:00+00:00,20.6,68127
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,24.4,2026-08-28T15:00:00+00:00,24.4,68128
2026-08-28,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,27.4,2026-08-28T16:00:00+00:00,27.4,68129
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,24.3,2026-08-28T17:00:00+00:00,24.3,68130
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.5,2026-08-28T18:00:00+00:00,21.5,68131
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,20.2,2026-08-28T19:00:00+00:00,20.2,68132
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,20.1,2026-08-28T20:00:00+00:00,20.1,68133
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.2,2026-08-28T21:00:00+00:00,21.2,68134
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,23.2,2026-08-28T22:00:00+00:00,23.2,68135
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,26.4,2026-08-28T23:00:00+00:00,26.4,68136
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,29.0,2026-08-29T00:00:00+00:00,29.0,68137
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,29.9,2026-08-29T01:00:00+00:00,29.9,68138
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,31.7,2026-08-29T02:00:00+00:00,31.7,68139
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,33.6,2026-08-29T03:00:00+00:00,33.6,68140
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,35.2,2026-08-29T04:00:00+00:00,35.2,68141
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,30.7,2026-08-29T05:00:00+00:00,30.7,68142
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,27.5,2026-08-29T06:00:00+00:00,27.5,68143
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,27.2,2026-08-29T07:00:00+00:00,27.2,68144
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,24.3,2026-08-29T08:00:00+00:00,24.3,68145
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,22.5,2026-08-29T09:00:00+00:00,22.5,68146
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,22.8,2026-08-29T10:00:00+00:00,22.8,68147
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,24.2,2026-08-29T11:00:00+00:00,24.2,68148
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,29.7,2026-08-29T12:00:00+00:00,29.7,68149
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,29.8,2026-08-29T13:00:00+00:00,29.8,68150
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,28.9,2026-08-29T14:00:00+00:00,28.9,68151
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,28.8,2026-08-29T15:00:00+00:00,28.8,68152
2026-08-29,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,27.7,2026-08-29T16:00:00+00:00,27.7,68153
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,25.0,2026-08-29T17:00:00+00:00,25.0,68154
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,22.8,2026-08-29T18:00:00+00:00,22.8,68155
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.0,2026-08-29T19:00:00+00:00,21.0,68156
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.6,2026-08-29T20:00:00+00:00,19.6,68157
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,18.1,2026-08-29T21:00:00+00:00,18.1,68158
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.1,2026-08-29T22:00:00+00:00,17.1,68159
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.7,2026-08-29T23:00:00+00:00,17.7,68160
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,14.5,2026-08-30T00:00:00+00:00,14.5,68161
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.0,2026-08-30T01:00:00+00:00,17.0,68162
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.8,2026-08-30T02:00:00+00:00,15.8,68163
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.1,2026-08-30T03:00:00+00:00,15.1,68164
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.4,2026-08-30T04:00:00+00:00,15.4,68165
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.3,2026-08-30T05:00:00+00:00,15.3,68166
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.4,2026-08-30T06:00:00+00:00,15.4,68167
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.9,2026-08-30T07:00:00+00:00,15.9,68168
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,15.9,2026-08-30T08:00:00+00:00,15.9,68169
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.2,2026-08-30T09:00:00+00:00,17.2,68170
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.5,2026-08-30T10:00:00+00:00,17.5,68171
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.8,2026-08-30T11:00:00+00:00,21.8,68172
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,23.5,2026-08-30T12:00:00+00:00,23.5,68173
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,24.2,2026-08-30T13:00:00+00:00,24.2,68174
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,24.6,2026-08-30T14:00:00+00:00,24.6,68175
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,23.5,2026-08-30T15:00:00+00:00,23.5,68176
2026-08-30,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,21.7,2026-08-30T16:00:00+00:00,21.7,68177
2026-08-31,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,19.4,2026-08-30T17:00:00+00:00,19.4,68178
2026-08-31,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.8,2026-08-30T18:00:00+00:00,17.8,68179
2026-08-31,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.8,2026-08-30T19:00:00+00:00,16.8,68180
2026-08-31,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.4,2026-08-30T20:00:00+00:00,16.4,68181
2026-08-31,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.3,2026-08-30T21:00:00+00:00,16.3,68182
2026-08-31,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,16.4,2026-08-30T22:00:00+00:00,16.4,68183
2026-08-31,hcmc,accepted,d583bdc8-fdc7-47d7-bad5-dd2074255dd6,17.0,2026-08-30T23:00:00+00:00,17.0,68184
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,14.6,2026-08-31T00:00:00+00:00,14.6,69193
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,16.6,2026-08-31T01:00:00+00:00,16.6,69194
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,17.7,2026-08-31T02:00:00+00:00,17.7,69195
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,18.3,2026-08-31T03:00:00+00:00,18.3,69196
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,18.8,2026-08-31T04:00:00+00:00,18.8,69197
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,18.6,2026-08-31T05:00:00+00:00,18.6,69198
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,17.3,2026-08-31T06:00:00+00:00,17.3,69199
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,18.5,2026-08-31T07:00:00+00:00,18.5,69200
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,18.7,2026-08-31T08:00:00+00:00,18.7,69201
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,16.8,2026-08-31T09:00:00+00:00,16.8,69202
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,18.7,2026-08-31T10:00:00+00:00,18.7,69203
2026-08-31,hcmc,accepted,1fbbe0a9-9853-4c79-8dea-b72f0b4a04ad,24.2,2026-08-31T11:00:00+00:00,24.2,69204
