apparent_temperature_quality,apparent_temperature_snapshot_id,apparent_temperature_source_value,apparent_temperature_value,apparent_temperature_value_id,cloud_cover_quality,cloud_cover_snapshot_id,cloud_cover_source_value,cloud_cover_value,cloud_cover_value_id,local_date,local_hour,location_id,measurement_id,period_end,period_start,pm25,precipitation_quality,precipitation_snapshot_id,precipitation_source_value,precipitation_value,precipitation_value_id,quality,relative_humidity_2m_quality,relative_humidity_2m_snapshot_id,relative_humidity_2m_source_value,relative_humidity_2m_value,relative_humidity_2m_value_id,response_id,revision,sensor_id,shortwave_radiation_quality,shortwave_radiation_snapshot_id,shortwave_radiation_source_value,shortwave_radiation_value,shortwave_radiation_value_id,source_pm25,surface_pressure_quality,surface_pressure_snapshot_id,surface_pressure_source_value,surface_pressure_value,surface_pressure_value_id,temperature_2m_quality,temperature_2m_snapshot_id,temperature_2m_source_value,temperature_2m_value,temperature_2m_value_id,weekday,wind_direction_10m_quality,wind_direction_10m_snapshot_id,wind_direction_10m_source_value,wind_direction_10m_value,wind_direction_10m_value_id,wind_speed_10m_quality,wind_speed_10m_snapshot_id,wind_speed_10m_source_value,wind_speed_10m_value,wind_speed_10m_value_id
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.0,33.0,4991,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,98.0,98.0,5999,2026-06-18,5,cmt8,429,2026-06-17T23:00:00+00:00,2026-06-17T22:00:00+00:00,28.3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5328,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,89.0,89.0,5159,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,5.0,5.0,6168,28.3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.5,1009.5,5831,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,26.8,26.8,4823,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,211.0,211.0,5663,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.87,0.87,5495
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.2,33.2,4992,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,95.0,95.0,6000,2026-06-18,6,cmt8,430,2026-06-18T00:00:00+00:00,2026-06-17T23:00:00+00:00,31.1,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5329,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,89.0,89.0,5160,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,79.0,79.0,6169,31.1,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1010.0,1010.0,5832,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,26.9,26.9,4824,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,148.0,148.0,5664,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.76,0.76,5496
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.9,33.9,4993,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,96.0,96.0,6001,2026-06-18,7,cmt8,431,2026-06-18T01:00:00+00:00,2026-06-18T00:00:00+00:00,35.4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.3,0.3,5330,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,88.0,88.0,5161,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,241.0,241.0,6170,35.4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1010.5,1010.5,5833,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,27.5,27.5,4825,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,177.0,177.0,5665,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.05,1.05,5497
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,34.1,34.1,4994,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,96.0,96.0,6002,2026-06-18,8,cmt8,432,2026-06-18T02:00:00+00:00,2026-06-18T01:00:00+00:00,31.2,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.2,0.2,5331,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,87.0,87.0,5162,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,289.0,289.0,6171,31.2,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1011.1,1011.1,5834,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,28.0,28.0,4826,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,208.0,208.0,5666,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.92,1.92,5498
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,34.5,34.5,4995,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6003,2026-06-18,9,cmt8,433,2026-06-18T03:00:00+00:00,2026-06-18T02:00:00+00:00,28.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.3,0.3,5332,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,86.0,86.0,5163,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,464.0,464.0,6172,28.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1011.6,1011.6,5835,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,28.3,28.3,4827,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,199.0,199.0,5667,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,2.01,2.01,5499
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,37.5,37.5,4996,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6004,2026-06-18,10,cmt8,434,2026-06-18T04:00:00+00:00,2026-06-18T03:00:00+00:00,34.3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.4,0.4,5333,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,84.0,84.0,5164,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,619.0,619.0,6173,34.3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1011.2,1011.2,5836,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,30.1,30.1,4828,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,186.0,186.0,5668,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.51,1.51,5500
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,39.4,39.4,4997,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,99.0,99.0,6005,2026-06-18,11,cmt8,435,2026-06-18T05:00:00+00:00,2026-06-18T04:00:00+00:00,31.2,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.3,0.3,5334,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,82.0,82.0,5165,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,667.0,667.0,6174,31.2,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1010.4,1010.4,5837,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,31.1,31.1,4829,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,174.0,174.0,5669,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.41,1.41,5501
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,40.4,40.4,4998,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,99.0,99.0,6006,2026-06-18,12,cmt8,436,2026-06-18T06:00:00+00:00,2026-06-18T05:00:00+00:00,26.5,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.3,0.3,5335,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,79.0,79.0,5166,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,654.0,654.0,6175,26.5,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.5,1009.5,5838,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,32.0,32.0,4830,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,176.0,176.0,5670,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,2.01,2.01,5502
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,41.6,41.6,4999,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,95.0,95.0,6007,2026-06-18,13,cmt8,437,2026-06-18T07:00:00+00:00,2026-06-18T06:00:00+00:00,29.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.1,0.1,5336,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,76.0,76.0,5167,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,586.0,586.0,6176,29.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.0,1009.0,5839,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,32.9,32.9,4831,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,168.0,168.0,5671,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.94,1.94,5503
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,41.4,41.4,5000,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,94.0,94.0,6008,2026-06-18,14,cmt8,438,2026-06-18T08:00:00+00:00,2026-06-18T07:00:00+00:00,28.6,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.1,0.1,5337,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,74.0,74.0,5168,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,483.0,483.0,6177,28.6,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1008.0,1008.0,5840,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.3,33.3,4832,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,169.0,169.0,5672,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.88,1.88,5504
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,40.9,40.9,5001,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,97.0,97.0,6009,2026-06-18,15,cmt8,439,2026-06-18T09:00:00+00:00,2026-06-18T08:00:00+00:00,23.2,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,2.1,2.1,5338,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,69.0,69.0,5169,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,415.0,415.0,6178,23.2,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1007.3,1007.3,5841,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.7,33.7,4833,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,164.0,164.0,5673,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.82,1.82,5505
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,37.7,37.7,5002,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6010,2026-06-18,16,cmt8,440,2026-06-18T10:00:00+00:00,2026-06-18T09:00:00+00:00,24.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,3.1,3.1,5339,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,73.0,73.0,5170,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,174.0,174.0,6179,24.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1008.1,1008.1,5842,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,31.7,31.7,4834,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,184.0,184.0,5674,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,2.81,2.81,5506
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,34.9,34.9,5003,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6011,2026-06-18,17,cmt8,441,2026-06-18T11:00:00+00:00,2026-06-18T10:00:00+00:00,16.0,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.1,0.1,5340,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,82.0,82.0,5171,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,26.0,26.0,6180,16.0,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1007.7,1007.7,5843,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,29.0,29.0,4835,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,201.0,201.0,5675,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,2.14,2.14,5507
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,32.9,32.9,5004,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,97.0,97.0,6012,2026-06-18,18,cmt8,442,2026-06-18T12:00:00+00:00,2026-06-18T11:00:00+00:00,18.0,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.1,0.1,5341,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,85.0,85.0,5172,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.0,1.0,6181,18.0,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1008.6,1008.6,5844,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,27.3,27.3,4836,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,192.0,192.0,5676,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.74,1.74,5508
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.3,33.3,5005,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6013,2026-06-18,19,cmt8,443,2026-06-18T13:00:00+00:00,2026-06-18T12:00:00+00:00,25.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5342,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,90.0,90.0,5173,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6182,25.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.3,1009.3,5845,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,27.1,27.1,4837,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,206.0,206.0,5677,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.39,1.39,5509
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.4,33.4,5006,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,98.0,98.0,6014,2026-06-18,20,cmt8,444,2026-06-18T14:00:00+00:00,2026-06-18T13:00:00+00:00,17.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5343,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,89.0,89.0,5174,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6183,17.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1010.0,1010.0,5846,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,27.2,27.2,4838,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,200.0,200.0,5678,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.33,1.33,5510
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.4,33.4,5007,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,93.0,93.0,6015,2026-06-18,21,cmt8,445,2026-06-18T15:00:00+00:00,2026-06-18T14:00:00+00:00,20.8,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5344,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,90.0,90.0,5175,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6184,20.8,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1010.4,1010.4,5847,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,27.0,27.0,4839,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,198.0,198.0,5679,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.79,0.79,5511
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,34.2,34.2,5008,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,94.0,94.0,6016,2026-06-18,22,cmt8,446,2026-06-18T16:00:00+00:00,2026-06-18T15:00:00+00:00,24.0,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5345,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,87.0,87.0,5176,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6185,24.0,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1010.3,1010.3,5848,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,27.5,27.5,4840,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,214.0,214.0,5680,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.18,0.18,5512
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,34.1,34.1,5009,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,97.0,97.0,6017,2026-06-18,23,cmt8,447,2026-06-18T17:00:00+00:00,2026-06-18T16:00:00+00:00,20.4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5346,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,90.0,90.0,5177,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6186,20.4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1010.5,1010.5,5849,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,27.2,27.2,4841,3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,243.0,243.0,5681,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.22,0.22,5513
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.4,33.4,5010,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,99.0,99.0,6018,2026-06-19,0,cmt8,448,2026-06-18T18:00:00+00:00,2026-06-18T17:00:00+00:00,12.3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5347,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,92.0,92.0,5178,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6187,12.3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1010.2,1010.2,5850,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,26.7,26.7,4842,4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,180.0,180.0,5682,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.6,0.6,5514
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,32.2,32.2,5011,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,98.0,98.0,6019,2026-06-19,1,cmt8,449,2026-06-18T19:00:00+00:00,2026-06-18T18:00:00+00:00,17.2,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5348,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,95.0,95.0,5179,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6188,17.2,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.7,1009.7,5851,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,25.9,25.9,4843,4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,169.0,169.0,5683,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.76,0.76,5515
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,32.2,32.2,5012,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6020,2026-06-19,2,cmt8,450,2026-06-18T20:00:00+00:00,2026-06-18T19:00:00+00:00,19.6,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5349,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,96.0,96.0,5180,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6189,19.6,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.2,1009.2,5852,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,25.7,25.7,4844,4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,171.0,171.0,5684,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.66,0.66,5516
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,31.8,31.8,5013,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6021,2026-06-19,3,cmt8,451,2026-06-18T21:00:00+00:00,2026-06-18T20:00:00+00:00,28.8,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5350,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,96.0,96.0,5181,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6190,28.8,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.1,1009.1,5853,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,25.5,25.5,4845,4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,172.0,172.0,5685,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.76,0.76,5517
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,32.1,32.1,5014,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6022,2026-06-19,4,cmt8,452,2026-06-18T22:00:00+00:00,2026-06-18T21:00:00+00:00,23.1,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5351,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,97.0,97.0,5182,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,6191,23.1,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.0,1009.0,5854,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,25.7,25.7,4846,4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,155.0,155.0,5686,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.83,0.83,5518
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,32.8,32.8,5015,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6023,2026-06-19,5,cmt8,453,2026-06-18T23:00:00+00:00,2026-06-18T22:00:00+00:00,29.3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5352,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,94.0,94.0,5183,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,8.0,8.0,6192,29.3,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1008.7,1008.7,5855,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,26.3,26.3,4847,4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,147.0,147.0,5687,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.83,0.83,5519
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,32.9,32.9,5016,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6024,2026-06-19,6,cmt8,454,2026-06-19T00:00:00+00:00,2026-06-18T23:00:00+00:00,33.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5353,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,95.0,95.0,5184,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,134.0,134.0,6193,33.7,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.0,1009.0,5856,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,26.5,26.5,4848,4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,146.0,146.0,5688,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1.15,1.15,5520
accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,33.5,33.5,5017,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,100.0,100.0,6025,2026-06-19,7,cmt8,455,2026-06-19T01:00:00+00:00,2026-06-19T00:00:00+00:00,35.5,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.0,0.0,5354,accepted,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,90.0,90.0,5185,bea55ad3-977e-40b4-9570-69404e64d3bf,1,openaq_11357424,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,307.0,307.0,6194,35.5,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,1009.5,1009.5,5857,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,27.1,27.1,4849,4,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,171.0,171.0,5689,accepted,e28c8ab3-1aaf-4781-9216-277648f7d9ac,0.91,0.91,5521
